bus_0115.1,bus_0115.2,bus_0115.3,bus_0116.1,bus_0116.2,bus_0116.3,bus_0133.1,bus_0133.2,bus_0133.3,bus_0121.1,bus_0121.2,bus_0121.3,bus_0122.1,bus_0122.2,bus_0122.3,bus_0130.1,bus_0130.2,bus_0130.3,bus_0123.1,bus_0123.2,bus_0123.3,bus_0124.1,bus_0124.2,bus_0124.3,bus_0131.1,bus_0131.2,bus_0131.3,bus_0125.1,bus_0125.2,bus_0125.3,bus_0126.1,bus_0126.2,bus_0126.3,bus_0162.1,bus_0162.2,bus_0162.3,bus_0127.1,bus_0127.2,bus_0127.3,bus_0128.1,bus_0128.2,bus_0128.3,bus_0129.1,bus_0129.2,bus_0129.3,bus_0134_sw.1,bus_0134_sw.2,bus_0134_sw.3,bus_0134.1,bus_0134.2,bus_0134.3,bus_0135.1,bus_0135.2,bus_0135.3,bus_0138.1,bus_0138.2,bus_0138.3,bus_0144.1,bus_0144.2,bus_0144.3,bus_0139.1,bus_0139.2,bus_0139.3,bus_0140.1,bus_0140.2,bus_0140.3,bus_0141.1,bus_0141.2,bus_0141.3,bus_0157_sw.1,bus_0157_sw.2,bus_0157_sw.3,bus_0142.1,bus_0142.2,bus_0142.3,bus_0143.1,bus_0143.2,bus_0143.3,bus_0145.1,bus_0145.2,bus_0145.3,bus_0146.1,bus_0146.2,bus_0146.3,bus_0159_sw.1,bus_0159_sw.2,bus_0159_sw.3,bus_0147.1,bus_0147.2,bus_0147.3,bus_0148.1,bus_0148.2,bus_0148.3,bus_0152.1,bus_0152.2,bus_0152.3,bus_0149.1,bus_0149.2,bus_0149.3,bus_0150.1,bus_0150.2,bus_0150.3,bus_0151.1,bus_0151.2,bus_0151.3,bus_0153.1,bus_0153.2,bus_0153.3,bus_0154_sw.1,bus_0154_sw.2,bus_0154_sw.3,bus_0155_sw.1,bus_0155_sw.2,bus_0155_sw.3,bus_0154.1,bus_0154.2,bus_0154.3,bus_0158.1,bus_0158.2,bus_0158.3,bus_0156.1,bus_0156.2,bus_0156.3,bus_0157.1,bus_0157.2,bus_0157.3,bus_0159.1,bus_0159.2,bus_0159.3,bus_0160.1,bus_0160.2,bus_0160.3,bus_0161.1,bus_0161.2,bus_0161.3,bus_0170.1,bus_0170.2,bus_0170.3,bus_0171.1,bus_0171.2,bus_0171.3,bus_0174.1,bus_0174.2,bus_0174.3,bus_0137.1,bus_0137.2,bus_0137.3,bus_0172.1,bus_0172.2,bus_0172.3,bus_0173.1,bus_0173.2,bus_0173.3,bus_0132.1,bus_0132.2,bus_0132.3
6580.279268,6580.294037,6580.376036,6579.970852,6580.045799,6580.184572,6579.511426,6579.676016,6579.899379,6579.326933,6579.525981,6579.776316,6578.881681,6579.141507,6579.437907,6578.45373,6578.771972,6579.112654,6579.003685,6579.237087,6579.528265,6578.750606,6579.015835,6579.336046,6578.329615,6578.647786,6579.016299,6577.346905,6577.812824,6578.265325,6576.951294,6577.467051,6577.957941,6576.614265,6577.172204,6577.695093,6577.525025,6577.968505,6578.403723,6577.441418,6577.892534,6578.330577,6577.923274,6578.313925,6578.709505,6579.427186,6579.60969,6579.855273,6579.403195,6579.586656,6579.833103,6579.086668,6579.309696,6579.591583,6572.197126,6573.228214,6574.11023,6572.910683,6573.878789,6574.712967,6575.559302,6576.249278,6576.872347,6575.198992,6575.934065,6576.591355,6574.869485,6575.645799,6576.334389,6574.869488,6575.645802,6576.334392,6576.250466,6576.853937,6577.411369,6575.919965,6576.564801,6577.153618,6575.919966,6576.564801,6577.153618,6573.503719,6574.419482,6575.213907,6574.123227,6574.984312,6575.737213,6574.869648,6575.645938,6576.334518,6574.869713,6575.645994,6576.33457,6574.869749,6575.646024,6576.334598,6574.869795,6575.646063,6576.334634,6574.869795,6575.646063,6576.334634,6574.869789,6575.646058,6576.334629,6574.164845,6575.024893,6575.777018,6574.442597,6575.267881,6575.993623,6574.164851,6575.024898,6575.777023,6574.478207,6575.303493,6576.029247,6574.70362,6575.500694,6576.205037,6574.869558,6575.645862,6576.334447,6574.869495,6575.645809,6576.334398,6574.158838,6575.019924,6575.772837,6571.535787,6572.625677,6573.55456,6571.694838,6572.770261,6573.685954,6579.511426,6579.676017,6579.89938,6579.511426,6579.676017,6579.89938,6577.903072,6578.296808,6578.694247,6571.391926,6572.484843,6573.4106,6570.383462,6571.540606,6572.530813,6578.160625,6578.500047,6578.887951,6577.646746,6578.037297,6578.462645
6579.847145,6579.937835,6579.884773,6579.460086,6579.631482,6579.62866,6578.883519,6579.175142,6579.247181,6578.645582,6578.98,6579.084141,6578.074977,6578.483876,6578.643014,6577.526551,6578.007036,6578.219044,6578.298638,6578.679035,6578.774936,6578.002282,6578.422185,6578.526217,6577.509305,6577.994926,6578.112488,6576.063886,6576.733431,6577.087242,6575.493772,6576.235003,6576.642912,6575.033414,6575.831763,6576.282165,6576.320578,6576.957847,6577.287304,6576.27445,6576.917216,6577.249005,6576.846775,6577.415994,6577.693547,6578.783941,6579.102862,6579.186684,6578.756534,6579.076802,6579.158967,6578.393747,6578.761655,6578.854702,6569.015268,6570.454188,6571.381611,6569.98446,6571.338132,6572.201997,6573.592457,6574.569597,6575.153041,6573.100336,6574.138538,6574.767432,6572.650295,6573.744338,6574.414803,6572.650298,6573.744341,6574.414806,6574.536497,6575.396502,6575.892777,6574.085071,6575.001087,6575.539042,6574.085072,6575.001088,6575.539043,6570.789965,6572.072787,6572.883837,6571.631437,6572.840247,6573.596131,6572.650457,6573.744477,6574.414932,6572.650523,6573.744533,6574.414984,6572.650559,6573.744563,6574.415012,6572.650604,6573.744602,6574.415048,6572.650604,6573.744602,6574.415048,6572.650598,6573.744597,6574.415043,6571.688143,6572.895553,6573.650405,6572.067459,6573.227803,6573.947612,6571.688148,6572.895558,6573.650409,6572.115929,6573.276277,6573.996102,6572.423773,6573.545923,6574.237311,6572.650367,6573.744401,6574.414861,6572.650305,6573.744348,6574.414811,6571.679906,6572.888722,6573.644621,6568.163077,6569.677442,6570.663605,6568.333042,6569.831969,6570.804138,6578.88352,6579.175142,6579.247182,6578.88352,6579.175142,6579.247182,6576.833294,6577.403697,6577.681461,6567.81849,6569.347137,6570.337849,6566.932855,6568.51896,6569.570192,6577.311419,6577.823421,6577.946416,6576.714619,6577.281562,6577.404179
6580.69319,6580.634984,6580.612617,6580.458849,6580.438213,6580.454578,6580.109761,6580.145094,6580.219162,6580.015088,6580.060887,6580.151986,6579.785993,6579.847462,6579.971105,6579.56579,6579.64232,6579.797244,6579.468917,6579.565618,6579.691166,6579.145299,6579.267722,6579.415686,6578.606976,6578.77219,6578.957443,6579.018347,6579.134384,6579.363636,6578.832461,6578.963385,6579.215088,6578.693445,6578.83487,6579.101421,6579.102037,6579.211371,6579.430516,6579.054435,6579.163366,6579.388427,6579.292828,6579.38803,6579.581729,6580.002154,6580.059254,6580.149789,6579.972152,6580.028828,6580.118778,6579.573444,6579.661831,6579.779984,6576.893577,6577.148058,6577.591278,6577.179755,6577.419874,6577.837507,6578.258233,6578.432535,6578.745567,6578.10957,6578.295103,6578.624011,6577.973606,6578.169411,6578.512839,6577.973609,6578.169414,6578.512842,6578.543375,6578.696136,6578.978716,6578.407032,6578.570093,6578.867234,6578.407033,6578.570093,6578.867235,6577.417581,6577.645768,6578.042137,6577.666011,6577.881733,6578.255891,6577.973768,6578.16955,6578.512968,6577.973834,6578.169606,6578.51302,6577.97387,6578.169636,6578.513048,6577.973916,6578.169675,6578.513084,6577.973916,6578.169675,6578.513084,6577.97391,6578.16967,6578.513079,6577.682986,6577.899042,6578.272408,6577.797648,6578.005038,6578.366166,6577.682991,6577.899047,6578.272412,6577.812089,6578.0201,6578.380768,6577.905139,6578.106119,6578.456854,6577.973678,6578.169474,6578.512896,6577.973616,6578.169421,6578.512847,6577.680453,6577.896796,6578.270494,6576.634217,6576.899771,6577.370091,6576.69212,6576.956712,6577.417943,6580.109762,6580.145094,6580.219163,6580.109762,6580.145094,6580.219163,6579.270758,6579.366061,6579.563237,6576.563056,6576.835063,6577.298702,6576.207442,6576.469769,6576.99318,6578.390891,6578.573282,6578.773504,6577.736601,6577.947159,6578.175727
6579.994633,6579.965687,6580.081248,6579.635434,6579.670199,6579.853043,6579.100366,6579.230035,6579.513128,6578.871083,6579.03935,6579.35783,6578.320404,6578.556177,6578.937,6577.791128,6578.091783,6578.532535,6578.590829,6578.785493,6579.140808,6578.339885,6578.564437,6578.950356,6577.922447,6578.196715,6578.633548,6576.401787,6576.870543,6577.464937,6575.88464,6576.415823,6577.063497,6575.471242,6576.051605,6576.740492,6576.63463,6577.075279,6577.645687,6576.555321,6576.999599,6577.577267,6577.135087,6577.516164,6578.031212,6579.016069,6579.162671,6579.468819,6578.991989,6579.139345,6579.446561,6578.674154,6578.858992,6579.204316,6570.076737,6571.212407,6572.366637,6570.94346,6572.004281,6573.09615,6574.177249,6574.911555,6575.729473,6573.735311,6574.522193,6575.384189,6573.331157,6574.166121,6575.068431,6573.33116,6574.166124,6575.068434,6575.02501,6575.65846,6576.391838,6574.619625,6575.301302,6576.075104,6574.619626,6575.301303,6576.075105,6571.663797,6572.662411,6573.702457,6572.416292,6573.349922,6574.33584,6573.33132,6574.166259,6575.06856,6573.331385,6574.166315,6575.068612,6573.331421,6574.166346,6575.06864,6573.331467,6574.166384,6575.068676,6573.331467,6574.166384,6575.068676,6573.331461,6574.166379,6575.068672,6572.467161,6573.399664,6574.384204,6572.807814,6573.699791,6574.650348,6572.467166,6573.399669,6574.384209,6572.851263,6573.743318,6574.693497,6573.127727,6573.986892,6574.909493,6573.33123,6574.166183,6575.068489,6573.331167,6574.16613,6575.06844,6572.459742,6573.393451,6574.378989,6569.346303,6570.545145,6571.756404,6569.466635,6570.654994,6571.853125,6579.100367,6579.230035,6579.513128,6579.100367,6579.230035,6579.513128,6577.116304,6577.500276,6578.017091,6568.937626,6570.15658,6571.373773,6568.469771,6569.719782,6570.996735,6577.754883,6578.049107,6578.506379,6577.244917,6577.586967,6578.084986
6580.401995,6580.388535,6580.363119,6580.107805,6580.148503,6580.169977,6579.669572,6579.790948,6579.882284,6579.523829,6579.671843,6579.785705,6579.170046,6579.364592,6579.51742,6578.830004,6579.069275,6579.259559,6579.016336,6579.192949,6579.344147,6578.68708,6578.886299,6579.064324,6578.139381,6578.376204,6578.598857,6578.022549,6578.366842,6578.646381,6577.753899,6578.13127,6578.441806,6577.548803,6577.95209,6578.284691,6578.143504,6578.472904,6578.738488,6578.094858,6578.428046,6578.693707,6578.408508,6578.703217,6578.939936,6579.560252,6579.701941,6579.811387,6579.529665,6579.670546,6579.779759,6579.122959,6579.29215,6579.434627,6574.865261,6575.565516,6576.144826,6575.297749,6575.957109,6576.503962,6576.906767,6577.391182,6577.792855,6576.687471,6577.199595,6577.624862,6576.486916,6577.024381,6577.471227,6576.486919,6577.024384,6577.47123,6577.327408,6577.758671,6578.115089,6577.12627,6577.582949,6577.961006,6577.126271,6577.58295,6577.961007,6575.657179,6576.282554,6576.802432,6576.032643,6576.622517,6577.11422,6576.487078,6577.02452,6577.471356,6576.487144,6577.024576,6577.471408,6576.48718,6577.024607,6577.471436,6576.487225,6577.024645,6577.471472,6576.487225,6577.024645,6577.471472,6576.487219,6577.02464,6577.471467,6576.05797,6576.647059,6577.13797,6576.227061,6576.794786,6577.267508,6576.057975,6576.647064,6577.137974,6576.248719,6576.816281,6577.288747,6576.385944,6576.936167,6577.393874,6576.486988,6577.024444,6577.471285,6576.486925,6577.024391,6577.471235,6576.054301,6576.644012,6577.13546,6574.421475,6575.164405,6575.779994,6574.560815,6575.289858,6575.892018,6579.669572,6579.790949,6579.882284,6579.669573,6579.790949,6579.882285,6578.353134,6578.652656,6578.893671,6574.476573,6575.210407,6575.812847,6573.409472,6574.22286,6574.901846,6577.919532,6578.17145,6578.412018,6577.253132,6577.527668,6577.805069
6580.327059,6580.244073,6580.242712,6580.018164,6579.983873,6580.035763,6579.558027,6579.596277,6579.727504,6579.37406,6579.443451,6579.603053,6578.927999,6579.050462,6579.260155,6578.49927,6578.672743,6578.930588,6579.037766,6579.100437,6579.298678,6578.783091,6578.852427,6579.082498,6578.359449,6578.439871,6578.722894,6577.418463,6577.724704,6578.099343,6577.028382,6577.385697,6577.798441,6576.718691,6577.114944,6577.558201,6577.594093,6577.877339,6578.234822,6577.539022,6577.822745,6578.186618,6577.967853,6578.204554,6578.522093,6579.472882,6579.522507,6579.671624,6579.448523,6579.496475,6579.646289,6579.123084,6579.182698,6579.37088,6572.660452,6573.495971,6574.281272,6573.315874,6574.092378,6574.832287,6575.749286,6576.267424,6576.806209,6575.418193,6575.977961,6576.549378,6575.115404,6575.713243,6576.314504,6575.115407,6575.713246,6576.314507,6576.384398,6576.822682,6577.298879,6576.080701,6576.55717,6577.063293,6576.080702,6576.557171,6577.063294,6573.860591,6574.58805,6575.290237,6574.429622,6575.105846,6575.768632,6575.115566,6575.713382,6576.314633,6575.115632,6575.713438,6576.314685,6575.115668,6575.713468,6576.314713,6575.115714,6575.713507,6576.314749,6575.115714,6575.713507,6576.31475,6575.115708,6575.713501,6576.314745,6574.467874,6575.14308,6575.805025,6574.723113,6575.366227,6576.003015,6574.46788,6575.143084,6575.80503,6574.755843,6575.398889,6576.035587,6574.962984,6575.579987,6576.19627,6575.115476,6575.713306,6576.314562,6575.115414,6575.713253,6576.314513,6574.462352,6575.138509,6575.801204,6572.051054,6572.94209,6573.772365,6572.199085,6573.076146,6573.893403,6579.558027,6579.596277,6579.727504,6579.558027,6579.596277,6579.727504,6577.927759,6578.166098,6578.488267,6571.925768,6572.818614,6573.644687,6570.977264,6571.935633,6572.826754,6578.189395,6578.274267,6578.578545,6577.670219,6577.753541,6578.108491
6580.527043,6580.435215,6580.432067,6580.2605,6580.208165,6580.251173,6579.863444,6579.869942,6579.981716,6579.73022,6579.757396,6579.88938,6579.409608,6579.47152,6579.639825,6579.101445,6579.196744,6579.399962,6579.269283,6579.306115,6579.490982,6578.981458,6579.028587,6579.247225,6578.502673,6578.566933,6578.841746,6578.350804,6578.528347,6578.813901,6578.109519,6578.311565,6578.621259,6577.916845,6578.137369,6578.466344,6578.459437,6578.625947,6578.900633,6578.380904,6578.554967,6578.833522,6578.719459,6578.856143,6579.102642,6579.765519,6579.785629,6579.91711,6579.737698,6579.756032,6579.888176,6579.366577,6579.399567,6579.573483,6575.42071,6575.846315,6576.399219,6575.817971,6576.216489,6576.738071,6577.31368,6577.592053,6577.981385,6577.107657,6577.405789,6577.815738,6576.919239,6577.235442,6577.664245,6576.919242,6577.235445,6577.664248,6577.708856,6577.949328,6578.299115,6577.519896,6577.778491,6578.147187,6577.519897,6577.778491,6578.147188,6576.148121,6576.524129,6577.01968,6576.492996,6576.845491,6577.313852,6576.919401,6577.235581,6577.664374,6576.919467,6577.235637,6577.664426,6576.919503,6577.235667,6577.664454,6576.919548,6577.235706,6577.66449,6576.919549,6577.235706,6577.664491,6576.919542,6577.2357,6577.664486,6576.516542,6576.869006,6577.336505,6576.675408,6577.012634,6577.46424,6576.516547,6576.869011,6577.33651,6576.695449,6577.033117,6577.484308,6576.824374,6577.149677,6577.58797,6576.919311,6577.235505,6577.664303,6576.919249,6577.235452,6577.664254,6576.513038,6576.865975,6577.333921,6575.098303,6575.543816,6576.126063,6575.14106,6575.585734,6576.160688,6579.863444,6579.869943,6579.981717,6579.863444,6579.869943,6579.981717,6578.683718,6578.821511,6579.071954,6574.874571,6575.334648,6575.918158,6574.782386,6575.227227,6575.851987,6578.310486,6578.381622,6578.678985,6577.724934,6577.799483,6578.149538
6580.012213,6579.964035,6580.04747,6579.654716,6579.667412,6579.815444,6579.122181,6579.225558,6579.469837,6578.884109,6579.029881,6579.309119,6578.312409,6578.532843,6578.872557,6577.762929,6578.055125,6578.452975,6578.664993,6578.80466,6579.123009,6578.432371,6578.588486,6578.940716,6578.045409,6578.228884,6578.637478,6576.393297,6576.863661,6577.402044,6575.924648,6576.455111,6577.039816,6575.524994,6576.106561,6576.730113,6576.604302,6577.047607,6577.565136,6576.496829,6576.946217,6577.46825,6577.081849,6577.462993,6577.932917,6579.047742,6579.162018,6579.427487,6579.026195,6579.13993,6579.406768,6578.740018,6578.874299,6579.181949,6570.315616,6571.479941,6572.535958,6571.151396,6572.236145,6573.235584,6574.274011,6575.015544,6575.760724,6573.846759,6574.642926,6575.429655,6573.456035,6574.302164,6575.126896,6573.456039,6574.302167,6575.126899,6575.093596,6575.730326,6576.395817,6574.701685,6575.38853,6576.092124,6574.701686,6575.388531,6576.092125,6571.846014,6572.864629,6573.817051,6572.571642,6573.521168,6574.424482,6573.456198,6574.302303,6575.127025,6573.456264,6574.302359,6575.127077,6573.456299,6574.302389,6575.127105,6573.456345,6574.302428,6575.127141,6573.456345,6574.302428,6575.127141,6573.456339,6574.302423,6575.127136,6572.620786,6573.568719,6574.470842,6572.950124,6573.855945,6574.726033,6572.620792,6573.568723,6574.470846,6572.992083,6573.897537,6574.767392,6573.259363,6574.13064,6574.974499,6573.456108,6574.302227,6575.126954,6573.456045,6574.302174,6575.126904,6572.613601,6573.562761,6574.465841,6569.616541,6570.849647,6571.956382,6569.727294,6570.947634,6572.043483,6579.122182,6579.225559,6579.469837,6579.122182,6579.225559,6579.469837,6577.030123,6577.416198,6577.891272,6569.205716,6570.456214,6571.570859,6568.810491,6570.112777,6571.268872,6577.890078,6578.084536,6578.515755,6577.415452,6577.632322,6578.114372
6580.350149,6580.385049,6580.403849,6580.054501,6580.149,6580.215848,6579.61409,6579.797374,6579.935811,6579.440151,6579.653826,6579.818451,6579.019186,6579.285212,6579.49559,6578.614575,6578.93092,6579.185279,6579.117126,6579.376104,6579.555295,6578.858801,6579.153245,6579.349267,6578.429085,6578.782525,6579.006549,6577.585407,6578.031325,6578.392261,6577.205371,6577.69898,6578.097293,6576.881901,6577.416135,6577.845524,6577.756515,6578.18096,6578.525069,6577.71633,6578.143574,6578.489009,6578.11305,6578.491767,6578.800648,6579.530542,6579.735148,6579.889168,6579.507153,6579.713027,6579.866633,6579.198139,6579.446087,6579.619963,6572.638084,6573.628009,6574.40619,6573.324514,6574.25378,6574.985498,6575.869372,6576.53077,6577.057454,6575.523554,6576.228384,6576.788304,6575.2073,6575.951848,6576.542166,6575.207303,6575.951851,6576.542169,6576.532736,6577.110821,6577.573759,6576.215528,6576.833452,6577.326871,6576.215529,6576.833453,6577.326872,6573.895005,6574.773857,6575.466965,6574.49096,6575.31715,6575.969928,6575.207462,6575.951987,6576.542295,6575.207528,6575.952043,6576.542347,6575.207564,6575.952073,6576.542375,6575.20761,6575.952112,6576.542411,6575.20761,6575.952112,6576.542411,6575.207604,6575.952107,6576.542406,6574.530944,6575.356135,6576.008158,6574.797528,6575.589239,6576.215639,6574.530949,6575.35614,6576.008163,6574.831754,6575.623467,6576.249878,6575.048104,6575.812646,6576.418263,6575.207372,6575.951911,6576.542224,6575.20731,6575.951858,6576.542174,6574.525187,6575.351379,6576.004168,6571.975998,6573.024863,6573.850402,6572.15489,6573.187516,6573.998406,6579.614091,6579.797375,6579.935811,6579.614091,6579.797375,6579.935811,6578.078053,6578.458987,6578.772544,6571.921135,6572.967237,6573.785217,6570.682134,6571.806493,6572.700144,6578.256593,6578.633714,6578.86898,6577.734301,6578.1651,6578.416026
6580.304014,6580.316868,6580.323875,6579.999211,6580.07048,6580.126171,6579.545166,6579.703455,6579.831681,6579.393258,6579.575055,6579.727375,6579.027256,6579.248863,6579.444584,6578.675468,6578.935339,6579.17278,6578.882131,6579.129388,6579.306338,6578.539757,6578.827551,6579.024846,6577.970236,6578.325464,6578.556604,6577.821474,6578.17271,6578.505876,6577.546319,6577.926949,6578.288144,6577.350016,6577.750213,6578.130282,6577.945357,6578.283359,6578.603906,6577.858954,6578.198409,6578.525119,6578.239412,6578.546713,6578.835872,6579.432769,6579.61797,6579.764325,6579.401632,6579.587832,6579.733408,6578.990036,6579.224611,6579.395044,6574.811662,6575.430082,6576.028177,6575.214668,6575.804093,6576.371938,6576.735495,6577.196947,6577.636101,6576.525593,6577.007968,6577.467304,6576.333627,6576.835138,6577.312931,6576.333631,6576.83514,6577.312934,6577.138111,6577.559431,6577.959874,6576.945593,6577.386103,6577.805056,6576.945594,6577.386104,6577.805057,6575.549593,6576.114922,6576.657628,6575.899456,6576.439616,6576.956063,6576.33379,6576.835276,6577.31306,6576.333856,6576.835332,6577.313112,6576.333892,6576.835363,6577.313141,6576.333937,6576.835401,6577.313176,6576.333937,6576.835401,6577.313177,6576.333931,6576.835396,6577.313172,6575.923404,6576.463424,6576.97906,6576.08526,6576.609144,6577.109222,6575.92341,6576.463428,6576.979064,6576.105626,6576.629865,6577.129574,6576.236978,6576.748122,6577.235206,6576.3337,6576.8352,6577.312989,6576.333637,6576.835147,6577.31294,6575.919824,6576.460338,6576.976416,6574.493357,6575.132905,6575.758457,6574.527968,6575.1668,6575.786189,6579.545166,6579.703455,6579.831682,6579.545167,6579.703455,6579.831682,6578.196875,6578.508464,6578.802731,6574.238112,6574.893694,6575.522633,6574.23728,6574.876884,6575.538346,6577.741627,6578.123924,6578.368652,6577.051162,6577.4904,6577.754967
6580.301474,6580.363507,6580.296246,6580.004636,6580.127276,6580.095929,6579.562448,6579.775377,6579.797541,6579.364539,6579.613615,6579.661817,6578.890036,6579.202063,6579.294552,6578.433969,6578.806503,6578.941564,6579.196164,6579.457985,6579.490154,6579.030047,6579.309878,6579.343326,6578.753708,6579.0635,6579.099077,6577.262099,6577.793558,6578.029899,6576.830094,6577.423441,6577.691892,6576.470096,6577.113981,6577.407803,6577.456604,6577.9602,6578.182086,6577.39894,6577.902382,6578.130231,6577.868663,6578.316197,6578.504037,6579.500848,6579.730442,6579.758064,6579.483754,6579.713758,6579.740036,6579.2559,6579.511112,6579.542058,6571.783878,6572.995633,6573.563681,6572.53448,6573.670834,6574.204349,6575.343227,6576.145312,6576.51857,6574.958358,6575.814475,6576.214872,6574.60639,6575.511921,6575.93714,6574.606393,6575.511924,6575.937143,6576.081501,6576.77994,6577.101151,6575.728473,6576.476473,6576.822571,6575.728474,6576.476474,6576.822571,6573.158304,6574.231993,6574.736813,6573.809972,6574.818201,6575.29305,6574.606553,6575.51206,6575.937269,6574.606618,6575.512116,6575.937321,6574.606654,6575.512146,6575.937349,6574.6067,6575.512185,6575.937385,6574.6067,6575.512185,6575.937385,6574.606694,6575.51218,6575.93738,6573.854114,6574.860544,6575.335445,6574.150795,6575.115574,6575.569549,6573.854119,6574.860549,6575.335449,6574.188446,6575.152651,6575.607345,6574.429221,6575.359625,6575.797337,6574.606462,6575.511984,6575.937198,6574.6064,6575.511931,6575.937148,6573.847624,6574.855279,6575.330846,6571.153599,6572.431789,6573.027291,6571.255511,6572.520344,6573.112705,6579.562448,6579.775378,6579.797541,6579.562448,6579.775378,6579.797541,6577.837162,6578.286942,6578.479259,6570.792728,6572.08429,6572.693257,6570.415499,6571.760176,6572.357497,6578.64278,6578.9646,6579.001031,6578.306943,6578.649257,6578.681191
6580.607757,6580.540696,6580.50809,6580.358068,6580.329901,6580.336964,6579.986116,6580.015891,6580.082054,6579.853482,6579.905983,6579.989423,6579.534493,6579.625245,6579.738704,6579.227889,6579.355408,6579.497723,6579.471749,6579.523921,6579.654481,6579.202491,6579.262856,6579.424613,6578.754593,6578.828584,6579.042237,6578.467143,6578.681216,6578.898801,6578.218689,6578.458375,6578.702222,6578.044008,6578.299855,6578.561538,6578.579003,6578.781546,6578.987307,6578.49651,6578.702592,6578.911449,6578.847837,6579.020929,6579.199016,6579.901883,6579.942805,6580.025992,6579.877817,6579.916975,6580.000759,6579.556093,6579.605562,6579.726406,6575.782012,6576.216963,6576.686553,6576.141781,6576.553091,6576.993459,6577.497163,6577.803604,6578.121122,6577.310374,6577.634097,6577.970687,6577.139545,6577.479074,6577.833105,6577.139548,6577.479077,6577.833108,6577.855441,6578.128734,6578.409671,6577.684125,6577.973268,6578.271697,6577.684126,6577.973269,6578.271698,6576.44077,6576.832436,6577.248518,6576.753093,6577.124239,6577.514953,6577.139707,6577.479213,6577.833234,6577.139773,6577.479269,6577.833286,6577.139809,6577.479299,6577.833314,6577.139854,6577.479338,6577.83335,6577.139855,6577.479338,6577.83335,6577.139848,6577.479333,6577.833345,6576.774434,6577.145616,6577.535488,6576.918477,6577.27633,6577.651501,6576.774439,6577.14562,6577.535492,6576.936636,6577.294941,6577.669682,6577.053532,6577.401021,6577.76383,6577.139617,6577.479137,6577.833163,6577.139555,6577.479084,6577.833113,6576.771254,6577.142852,6577.533135,6575.483767,6575.936338,6576.434099,6575.528753,6575.980346,6576.470508,6579.986116,6580.015892,6580.082054,6579.986116,6580.015892,6580.082054,6578.820788,6578.997169,6579.175375,6575.302107,6575.766784,6576.263768,6575.151531,6575.604028,6576.14596,6578.574802,6578.654264,6578.888749,6578.026636,6578.106014,6578.389577
